Episode,Total Reward,Hits,False Positives,Repeats,Avg Loss
16980,46.0,12,8,3,0.0
16981,32.0,11,9,7,0.0
16982,34.0,10,10,3,0.0
16983,32.0,9,11,1,0.0
16984,60.0,14,6,2,0.0
16985,44.0,11,9,1,0.0
16986,64.0,15,5,3,0.0
16987,22.0,9,11,6,0.0
16988,50.0,12,8,1,0.0
16989,20.0,8,12,4,0.0
16990,22.0,10,10,9,0.0
16991,54.0,13,7,2,0.0
16992,80.0,17,3,1,141948704.0
16993,62.0,15,5,4,0.0
16994,48.0,13,7,5,0.0
16995,14.0,7,13,4,0.0
16996,44.0,11,9,1,0.0
16997,40.0,11,9,3,0.0
16998,62.0,15,5,4,0.0
16999,52.0,12,8,0,0.0
17000,32.0,10,10,4,0.0
17001,48.0,12,8,2,0.0
17002,62.0,14,6,1,0.0
17003,30.0,10,10,5,0.0
17004,46.0,12,8,3,0.0
17005,48.0,12,8,2,0.0
17006,48.0,13,7,5,0.0
17007,46.0,13,7,6,0.0
17008,54.0,13,7,2,0.0
17009,62.0,14,6,1,0.0
17010,22.0,8,12,3,0.0
17011,70.0,16,4,3,0.0
17012,50.0,13,7,4,0.0
17013,76.0,17,3,3,0.0
17014,58.0,14,6,3,0.0
17015,62.0,15,5,4,0.0
17016,54.0,14,6,5,0.0
17017,26.0,8,12,1,0.0
17018,40.0,11,9,3,0.0
17019,42.0,11,9,2,0.0
17020,36.0,10,10,2,0.0
17021,38.0,10,10,1,0.0
17022,36.0,10,10,2,0.0
17023,60.0,14,6,2,0.0
17024,62.0,15,5,4,3170677504.0
17025,44.0,11,9,1,0.0
17026,24.0,9,11,5,0.0
17027,34.0,10,10,3,0.0
17028,70.0,16,4,3,0.0
17029,38.0,10,10,1,0.0
17030,22.0,8,12,3,0.0
17031,26.0,9,11,4,0.0
17032,46.0,12,8,3,0.0
17033,44.0,11,9,1,0.0
17034,58.0,14,6,3,0.0
17035,56.0,13,7,1,0.0
17036,36.0,10,10,2,0.0
17037,50.0,13,7,4,0.0
17038,22.0,8,12,3,0.0
17039,34.0,11,9,6,0.0
17040,74.0,16,4,1,0.0
17041,30.0,9,11,2,0.0
17042,46.0,11,9,0,0.0
17043,62.0,14,6,1,0.0
17044,66.0,15,5,2,0.0
17045,42.0,12,8,5,0.0
17046,46.0,12,8,3,0.0
17047,42.0,12,8,5,0.0
17048,24.0,8,12,2,0.0
17049,62.0,15,5,4,0.0
17050,60.0,14,6,2,0.0
17051,44.0,11,9,1,0.0
17052,56.0,14,6,4,0.0
17053,38.0,12,8,7,0.0
17054,16.0,7,13,3,0.0
17055,14.0,7,13,4,0.0
17056,68.0,15,5,1,498772836352.0
17057,24.0,9,11,5,0.0
17058,28.0,9,11,3,0.0
17059,50.0,13,7,4,0.0
17060,42.0,11,9,2,0.0
17061,10.0,6,14,3,0.0
17062,36.0,10,10,2,0.0
17063,42.0,11,9,2,0.0
17064,46.0,12,8,3,0.0
17065,42.0,11,9,2,0.0
17066,54.0,13,7,2,0.0
17067,54.0,14,6,5,0.0
17068,52.0,13,7,3,0.0
17069,20.0,8,12,4,0.0
17070,54.0,13,7,2,0.0
17071,54.0,14,6,5,0.0
17072,44.0,11,9,1,0.0
17073,48.0,13,7,5,0.0
17074,38.0,10,10,1,0.0
17075,56.0,13,7,1,0.0
17076,38.0,11,9,4,0.0
17077,60.0,14,6,2,0.0
17078,52.0,13,7,3,0.0
17079,24.0,9,11,5,0.0
17080,72.0,16,4,2,0.0
17081,58.0,13,7,0,0.0
17082,50.0,13,7,4,0.0
17083,44.0,11,9,1,0.0
17084,62.0,14,6,1,0.0
17085,70.0,16,4,3,0.0
17086,36.0,10,10,2,0.0
17087,42.0,11,9,2,0.0
17088,56.0,14,6,4,9390146977792.0
17089,44.0,12,8,4,0.0
17090,46.0,12,8,3,0.0
17091,48.0,13,7,5,0.0
17092,30.0,9,11,2,0.0
17093,34.0,10,10,3,0.0
17094,34.0,10,10,3,0.0
17095,44.0,12,8,4,0.0
17096,70.0,16,4,3,0.0
17097,34.0,10,10,3,0.0
17098,68.0,15,5,1,0.0
17099,50.0,13,7,4,0.0
17100,56.0,13,7,1,0.0
17101,44.0,12,8,4,0.0
17102,34.0,10,10,3,0.0
17103,56.0,14,6,4,0.0
17104,40.0,11,9,3,0.0
17105,14.0,6,14,1,0.0
17106,50.0,13,7,4,0.0
17107,54.0,13,7,2,0.0
17108,50.0,13,7,4,0.0
17109,34.0,10,10,3,0.0
17110,36.0,11,9,5,0.0
17111,72.0,16,4,2,0.0
17112,0.0,4,16,2,0.0
17113,54.0,13,7,2,0.0
17114,52.0,12,8,0,0.0
17115,22.0,8,12,3,0.0
17116,32.0,10,10,4,0.0
17117,40.0,12,8,6,0.0
17118,40.0,11,9,3,0.0
17119,26.0,9,11,4,0.0
17120,44.0,12,8,4,14384155852800.0
17121,42.0,11,9,2,0.0
17122,30.0,9,11,2,0.0
17123,68.0,16,4,4,0.0
17124,26.0,8,12,1,0.0
17125,76.0,16,4,0,0.0
17126,38.0,11,9,4,0.0
17127,56.0,15,5,7,0.0
17128,54.0,13,7,2,0.0
17129,36.0,12,8,8,0.0
17130,42.0,12,8,5,0.0
17131,44.0,11,9,1,0.0
17132,50.0,12,8,1,0.0
17133,18.0,7,13,2,0.0
17134,64.0,14,6,0,0.0
17135,66.0,15,5,2,0.0
17136,40.0,11,9,3,0.0
17137,66.0,15,5,2,0.0
17138,46.0,12,8,3,0.0
17139,28.0,10,10,6,0.0
17140,34.0,10,10,3,0.0
17141,32.0,9,11,1,0.0
17142,56.0,13,7,1,0.0
17143,58.0,14,6,3,0.0
17144,62.0,14,6,1,0.0
17145,40.0,10,10,0,0.0
17146,44.0,11,9,1,0.0
17147,38.0,10,10,1,0.0
17148,48.0,12,8,2,0.0
17149,44.0,11,9,1,0.0
17150,54.0,14,6,5,0.0
17151,42.0,11,9,2,0.0
17152,14.0,7,13,4,247264336.0
17153,58.0,14,6,3,0.0
17154,42.0,11,9,2,0.0
17155,46.0,12,8,3,0.0
17156,44.0,11,9,1,0.0
17157,46.0,12,8,3,0.0
17158,44.0,12,8,4,0.0
17159,54.0,13,7,2,0.0
17160,54.0,14,6,5,0.0
17161,54.0,14,6,5,0.0
17162,62.0,15,5,4,0.0
17163,68.0,15,5,1,0.0
17164,42.0,11,9,2,0.0
17165,60.0,14,6,2,0.0
17166,46.0,11,9,0,0.0
17167,72.0,16,4,2,0.0
17168,46.0,12,8,3,0.0
17169,36.0,10,10,2,0.0
17170,54.0,13,7,2,0.0
17171,62.0,14,6,1,0.0
17172,34.0,11,9,6,0.0
17173,26.0,10,10,7,0.0
17174,42.0,13,7,8,0.0
17175,34.0,10,10,3,0.0
17176,36.0,11,9,5,0.0
17177,44.0,13,7,7,0.0
17178,54.0,13,7,2,0.0
17179,54.0,14,6,5,0.0
17180,56.0,13,7,1,0.0
17181,24.0,8,12,2,0.0
17182,54.0,13,7,2,0.0
17183,76.0,17,3,3,0.0
17184,60.0,14,6,2,7576667648.0
17185,42.0,11,9,2,0.0
17186,30.0,10,10,5,0.0
17187,44.0,13,7,7,0.0
17188,78.0,17,3,2,0.0
17189,44.0,13,7,7,0.0
17190,50.0,12,8,1,0.0
17191,60.0,14,6,2,0.0
17192,14.0,7,13,4,0.0
17193,50.0,12,8,1,0.0
17194,46.0,11,9,0,0.0
17195,50.0,12,8,1,0.0
17196,50.0,12,8,1,0.0
17197,56.0,14,6,4,0.0
17198,38.0,10,10,1,0.0
17199,40.0,11,9,3,0.0
17200,74.0,16,4,1,0.0
17201,42.0,11,9,2,0.0
17202,36.0,10,10,2,0.0
17203,58.0,14,6,3,0.0
17204,44.0,12,8,4,0.0
17205,60.0,14,6,2,0.0
17206,50.0,12,8,1,0.0
17207,4.0,5,15,3,0.0
17208,28.0,9,11,3,0.0
17209,20.0,7,13,1,0.0
17210,56.0,13,7,1,0.0
17211,40.0,10,10,0,0.0
17212,54.0,13,7,2,0.0
17213,66.0,15,5,2,0.0
17214,36.0,10,10,2,0.0
17215,4.0,5,15,3,0.0
17216,40.0,12,8,6,3938902784.0
17217,38.0,11,9,4,0.0
17218,22.0,9,11,6,0.0
17219,48.0,13,7,5,0.0
17220,60.0,14,6,2,0.0
17221,60.0,14,6,2,0.0
17222,52.0,12,8,0,0.0
17223,52.0,13,7,3,0.0
17224,52.0,13,7,3,0.0
17225,70.0,16,4,3,0.0
17226,62.0,15,5,4,0.0
17227,56.0,13,7,1,0.0
17228,40.0,11,9,3,0.0
17229,52.0,13,7,3,0.0
17230,54.0,13,7,2,0.0
17231,50.0,12,8,1,0.0
17232,78.0,17,3,2,0.0
17233,54.0,14,6,5,0.0
17234,18.0,8,12,5,0.0
17235,34.0,10,10,3,0.0
17236,50.0,12,8,1,0.0
17237,40.0,10,10,0,0.0
17238,74.0,16,4,1,0.0
17239,58.0,14,6,3,0.0
17240,40.0,11,9,3,0.0
17241,28.0,10,10,6,0.0
17242,34.0,10,10,3,0.0
17243,38.0,11,9,4,0.0
17244,30.0,9,11,2,0.0
17245,38.0,10,10,1,0.0
17246,64.0,15,5,3,0.0
17247,34.0,10,10,3,0.0
17248,64.0,14,6,0,7797340110848.0
17249,64.0,15,5,3,0.0
17250,60.0,14,6,2,0.0
17251,54.0,13,7,2,0.0
17252,32.0,9,11,1,0.0
17253,54.0,13,7,2,0.0
17254,46.0,13,7,6,0.0
17255,42.0,11,9,2,0.0
17256,40.0,11,9,3,0.0
17257,52.0,13,7,3,0.0
17258,48.0,12,8,2,0.0
17259,60.0,15,5,5,0.0
17260,24.0,8,12,2,0.0
17261,58.0,14,6,3,0.0
17262,50.0,13,7,4,0.0
17263,46.0,13,7,6,0.0
17264,48.0,12,8,2,0.0
17265,38.0,12,8,7,0.0
17266,52.0,12,8,0,0.0
17267,36.0,11,9,5,0.0
17268,40.0,11,9,3,0.0
17269,36.0,10,10,2,0.0
17270,32.0,11,9,7,0.0
17271,32.0,10,10,4,0.0
17272,32.0,9,11,1,0.0
17273,36.0,10,10,2,0.0
17274,64.0,15,5,3,0.0
17275,48.0,12,8,2,0.0
17276,54.0,14,6,5,0.0
17277,52.0,13,7,3,0.0
17278,24.0,8,12,2,0.0
17279,36.0,10,10,2,0.0
17280,50.0,12,8,1,76808653373440.0
17281,54.0,15,5,8,0.0
17282,58.0,14,6,3,0.0
17283,66.0,15,5,2,0.0
17284,22.0,8,12,3,0.0
17285,66.0,15,5,2,0.0
17286,56.0,13,7,1,0.0
17287,56.0,14,6,4,0.0
17288,46.0,12,8,3,0.0
17289,8.0,6,14,4,0.0
17290,60.0,15,5,5,0.0
17291,64.0,15,5,3,0.0
17292,58.0,14,6,3,0.0
17293,30.0,9,11,2,0.0
17294,58.0,14,6,3,0.0
17295,58.0,13,7,0,0.0
17296,48.0,12,8,2,0.0
17297,48.0,12,8,2,0.0
17298,58.0,14,6,3,0.0
17299,44.0,12,8,4,0.0
17300,48.0,12,8,2,0.0
17301,24.0,9,11,5,0.0
17302,54.0,13,7,2,0.0
17303,48.0,12,8,2,0.0
17304,66.0,15,5,2,0.0
17305,50.0,13,7,4,0.0
17306,62.0,14,6,1,0.0
17307,66.0,15,5,2,0.0
17308,62.0,15,5,4,0.0
17309,40.0,11,9,3,0.0
17310,28.0,9,11,3,0.0
17311,54.0,13,7,2,0.0
17312,52.0,13,7,3,768514129920.0
17313,26.0,9,11,4,0.0
17314,28.0,10,10,6,0.0
17315,50.0,12,8,1,0.0
17316,46.0,13,7,6,0.0
17317,30.0,10,10,5,0.0
17318,42.0,12,8,5,0.0
17319,46.0,12,8,3,0.0
17320,20.0,7,13,1,0.0
17321,36.0,10,10,2,0.0
17322,66.0,15,5,2,0.0
17323,56.0,13,7,1,0.0
17324,58.0,13,7,0,0.0
17325,40.0,11,9,3,0.0
17326,64.0,15,5,3,0.0
17327,58.0,14,6,3,0.0
17328,52.0,12,8,0,0.0
17329,36.0,10,10,2,0.0
17330,30.0,9,11,2,0.0
17331,38.0,11,9,4,0.0
17332,28.0,9,11,3,0.0
17333,42.0,12,8,5,0.0
17334,68.0,15,5,1,0.0
17335,28.0,9,11,3,0.0
17336,34.0,10,10,3,0.0
17337,42.0,12,8,5,0.0
17338,38.0,11,9,4,0.0
17339,30.0,10,10,5,0.0
17340,38.0,10,10,1,0.0
17341,48.0,13,7,5,0.0
17342,62.0,15,5,4,0.0
17343,42.0,11,9,2,0.0
17344,56.0,13,7,1,271834251264.0
17345,48.0,12,8,2,0.0
17346,30.0,9,11,2,0.0
17347,18.0,7,13,2,0.0
17348,48.0,12,8,2,0.0
17349,36.0,10,10,2,0.0
17350,62.0,15,5,4,0.0
17351,36.0,10,10,2,0.0
17352,64.0,15,5,3,0.0
17353,44.0,13,7,7,0.0
17354,50.0,13,7,4,0.0
17355,68.0,17,3,7,0.0
17356,26.0,9,11,4,0.0
17357,54.0,13,7,2,0.0
17358,22.0,8,12,3,0.0
17359,24.0,8,12,2,0.0
17360,42.0,11,9,2,0.0
17361,30.0,10,10,5,0.0
17362,58.0,13,7,0,0.0
17363,34.0,10,10,3,0.0
17364,34.0,11,9,6,0.0
17365,44.0,11,9,1,0.0
17366,48.0,12,8,2,0.0
17367,40.0,11,9,3,0.0
17368,68.0,15,5,1,0.0
17369,50.0,12,8,1,0.0
17370,18.0,7,13,2,0.0
17371,62.0,15,5,4,0.0
17372,46.0,12,8,3,0.0
17373,70.0,16,4,3,0.0
17374,38.0,10,10,1,0.0
17375,46.0,13,7,6,0.0
17376,52.0,13,7,3,69166383104.0
17377,42.0,11,9,2,0.0
17378,74.0,16,4,1,0.0
17379,46.0,12,8,3,0.0
17380,32.0,11,9,7,0.0
17381,42.0,12,8,5,0.0
17382,58.0,14,6,3,0.0
17383,30.0,9,11,2,0.0
17384,56.0,13,7,1,0.0
17385,28.0,8,12,0,0.0
17386,42.0,12,8,5,0.0
17387,64.0,15,5,3,0.0
17388,60.0,14,6,2,0.0
17389,32.0,10,10,4,0.0
17390,48.0,12,8,2,0.0
17391,50.0,12,8,1,0.0
17392,66.0,16,4,5,0.0
17393,38.0,10,10,1,0.0
17394,40.0,11,9,3,0.0
17395,60.0,14,6,2,0.0
17396,44.0,12,8,4,0.0
17397,54.0,13,7,2,0.0
17398,30.0,10,10,5,0.0
17399,70.0,16,4,3,0.0
17400,22.0,8,12,3,0.0
17401,48.0,12,8,2,0.0
17402,14.0,7,13,4,0.0
17403,44.0,12,8,4,0.0
17404,54.0,13,7,2,0.0
17405,46.0,12,8,3,0.0
17406,42.0,12,8,5,0.0
17407,28.0,9,11,3,0.0
17408,72.0,16,4,2,39085711360.0
17409,52.0,12,8,0,0.0
17410,52.0,13,7,3,0.0
17411,50.0,13,7,4,0.0
17412,32.0,10,10,4,0.0
17413,56.0,13,7,1,0.0
17414,38.0,11,9,4,0.0
17415,38.0,12,8,7,0.0
17416,52.0,13,7,3,0.0
17417,50.0,13,7,4,0.0
17418,38.0,10,10,1,0.0
17419,52.0,13,7,3,0.0
17420,58.0,14,6,3,0.0
17421,40.0,12,8,6,0.0
17422,42.0,11,9,2,0.0
17423,44.0,13,7,7,0.0
17424,36.0,11,9,5,0.0
17425,46.0,12,8,3,0.0
17426,38.0,10,10,1,0.0
17427,66.0,15,5,2,0.0
17428,50.0,13,7,4,0.0
17429,68.0,15,5,1,0.0
17430,26.0,9,11,4,0.0
17431,54.0,13,7,2,0.0
17432,56.0,13,7,1,0.0
17433,32.0,10,10,4,0.0
17434,62.0,15,5,4,0.0
17435,42.0,11,9,2,0.0
17436,50.0,12,8,1,0.0
17437,30.0,9,11,2,0.0
17438,54.0,13,7,2,0.0
17439,48.0,13,7,5,0.0
17440,48.0,12,8,2,10892873728.0
17441,54.0,13,7,2,0.0
17442,54.0,13,7,2,0.0
17443,48.0,12,8,2,0.0
17444,38.0,10,10,1,0.0
17445,32.0,10,10,4,0.0
17446,32.0,10,10,4,0.0
17447,48.0,12,8,2,0.0
17448,32.0,9,11,1,0.0
17449,56.0,14,6,4,0.0
17450,44.0,11,9,1,0.0
17451,30.0,9,11,2,0.0
17452,52.0,12,8,0,0.0
17453,46.0,12,8,3,0.0
17454,60.0,15,5,5,0.0
17455,50.0,13,7,4,0.0
17456,46.0,12,8,3,0.0
17457,36.0,10,10,2,0.0
17458,42.0,11,9,2,0.0
17459,54.0,13,7,2,0.0
17460,72.0,16,4,2,0.0
17461,42.0,11,9,2,0.0
17462,34.0,11,9,6,0.0
17463,42.0,11,9,2,0.0
17464,34.0,10,10,3,0.0
17465,42.0,12,8,5,0.0
17466,48.0,12,8,2,0.0
17467,56.0,13,7,1,0.0
17468,18.0,8,12,5,0.0
17469,46.0,12,8,3,0.0
17470,48.0,13,7,5,0.0
17471,58.0,13,7,0,0.0
17472,44.0,12,8,4,1630257152.0
17473,62.0,15,5,4,0.0
17474,46.0,12,8,3,0.0
17475,56.0,13,7,1,0.0
17476,32.0,10,10,4,0.0
17477,32.0,9,11,1,0.0
17478,38.0,10,10,1,0.0
17479,44.0,12,8,4,0.0
17480,40.0,11,9,3,0.0
17481,40.0,11,9,3,0.0
17482,38.0,10,10,1,0.0
17483,60.0,14,6,2,0.0
17484,32.0,9,11,1,0.0
17485,42.0,12,8,5,0.0
17486,72.0,16,4,2,0.0
17487,44.0,11,9,1,0.0
17488,50.0,12,8,1,0.0
17489,28.0,8,12,0,0.0
17490,48.0,12,8,2,0.0
17491,38.0,10,10,1,0.0
17492,26.0,9,11,4,0.0
17493,54.0,13,7,2,0.0
17494,36.0,10,10,2,0.0
17495,64.0,15,5,3,0.0
17496,44.0,12,8,4,0.0
17497,42.0,11,9,2,0.0
17498,44.0,12,8,4,0.0
17499,26.0,8,12,1,0.0
17500,48.0,12,8,2,0.0
17501,50.0,12,8,1,0.0
17502,50.0,12,8,1,0.0
17503,30.0,11,9,8,0.0
17504,62.0,15,5,4,4086185.75
17505,62.0,15,5,4,0.0
17506,34.0,10,10,3,0.0
17507,38.0,11,9,4,0.0
17508,44.0,11,9,1,0.0
17509,58.0,14,6,3,0.0
17510,54.0,13,7,2,0.0
17511,56.0,14,6,4,0.0
17512,18.0,7,13,2,0.0
17513,20.0,7,13,1,0.0
17514,56.0,13,7,1,0.0
17515,42.0,11,9,2,0.0
17516,60.0,14,6,2,0.0
17517,38.0,11,9,4,0.0
17518,36.0,10,10,2,0.0
17519,50.0,13,7,4,0.0
17520,40.0,12,8,6,0.0
17521,70.0,17,3,6,0.0
17522,22.0,7,13,0,0.0
17523,68.0,15,5,1,0.0
17524,16.0,7,13,3,0.0
17525,42.0,11,9,2,0.0
17526,52.0,13,7,3,0.0
17527,48.0,13,7,5,0.0
17528,46.0,13,7,6,0.0
17529,34.0,10,10,3,0.0
17530,34.0,10,10,3,0.0
17531,46.0,12,8,3,0.0
17532,38.0,12,8,7,0.0
17533,68.0,15,5,1,0.0
17534,82.0,18,2,3,0.0
17535,70.0,16,4,3,0.0
17536,72.0,16,4,2,2533576146944.0
17537,62.0,15,5,4,0.0
17538,44.0,12,8,4,0.0
17539,54.0,13,7,2,0.0
17540,58.0,14,6,3,0.0
17541,54.0,14,6,5,0.0
17542,52.0,12,8,0,0.0
17543,62.0,14,6,1,0.0
17544,48.0,12,8,2,0.0
17545,44.0,12,8,4,0.0
17546,56.0,13,7,1,0.0
17547,38.0,10,10,1,0.0
17548,48.0,12,8,2,0.0
17549,64.0,14,6,0,0.0
17550,28.0,9,11,3,0.0
17551,52.0,13,7,3,0.0
17552,36.0,11,9,5,0.0
17553,42.0,11,9,2,0.0
17554,40.0,11,9,3,0.0
17555,20.0,8,12,4,0.0
17556,42.0,12,8,5,0.0
17557,44.0,12,8,4,0.0
17558,26.0,9,11,4,0.0
17559,58.0,14,6,3,0.0
17560,24.0,10,10,8,0.0
17561,48.0,13,7,5,0.0
17562,52.0,13,7,3,0.0
17563,42.0,12,8,5,0.0
17564,54.0,13,7,2,0.0
17565,50.0,12,8,1,0.0
17566,32.0,10,10,4,0.0
17567,70.0,16,4,3,0.0
17568,32.0,9,11,1,135647600.0
17569,34.0,10,10,3,0.0
17570,38.0,10,10,1,0.0
17571,66.0,15,5,2,0.0
17572,48.0,12,8,2,0.0
17573,48.0,12,8,2,0.0
17574,38.0,11,9,4,0.0
17575,70.0,16,4,3,0.0
17576,40.0,11,9,3,0.0
17577,60.0,14,6,2,0.0
17578,42.0,11,9,2,0.0
17579,64.0,14,6,0,0.0
17580,56.0,13,7,1,0.0
17581,58.0,14,6,3,0.0
17582,46.0,12,8,3,0.0
17583,68.0,16,4,4,0.0
17584,36.0,10,10,2,0.0
17585,52.0,13,7,3,0.0
17586,48.0,12,8,2,0.0
17587,52.0,13,7,3,0.0
17588,28.0,9,11,3,0.0
17589,30.0,10,10,5,0.0
17590,28.0,10,10,6,0.0
17591,52.0,12,8,0,0.0
17592,60.0,14,6,2,0.0
17593,32.0,9,11,1,0.0
17594,42.0,12,8,5,0.0
17595,64.0,15,5,3,0.0
17596,72.0,16,4,2,0.0
17597,60.0,14,6,2,0.0
17598,42.0,12,8,5,0.0
17599,24.0,10,10,8,0.0
17600,54.0,13,7,2,266507780096.0
17601,50.0,12,8,1,0.0
17602,30.0,10,10,5,0.0
17603,36.0,11,9,5,0.0
17604,64.0,15,5,3,0.0
17605,54.0,13,7,2,0.0
17606,52.0,13,7,3,0.0
17607,44.0,11,9,1,0.0
17608,46.0,12,8,3,0.0
17609,36.0,10,10,2,0.0
17610,52.0,13,7,3,0.0
17611,62.0,14,6,1,0.0
17612,48.0,12,8,2,0.0
17613,56.0,13,7,1,0.0
17614,48.0,12,8,2,0.0
17615,42.0,12,8,5,0.0
17616,40.0,11,9,3,0.0
17617,32.0,10,10,4,0.0
17618,32.0,11,9,7,0.0
17619,60.0,14,6,2,0.0
17620,68.0,15,5,1,0.0
17621,56.0,14,6,4,0.0
17622,30.0,9,11,2,0.0
17623,54.0,13,7,2,0.0
17624,24.0,8,12,2,0.0
17625,40.0,11,9,3,0.0
17626,50.0,13,7,4,0.0
17627,68.0,16,4,4,0.0
17628,48.0,13,7,5,0.0
17629,14.0,7,13,4,0.0
17630,36.0,10,10,2,0.0
17631,42.0,12,8,5,0.0
17632,48.0,12,8,2,206627127296.0
17633,48.0,12,8,2,0.0
17634,52.0,13,7,3,0.0
17635,38.0,10,10,1,0.0
17636,46.0,12,8,3,0.0
17637,40.0,11,9,3,0.0
17638,66.0,15,5,2,0.0
17639,72.0,16,4,2,0.0
17640,66.0,15,5,2,0.0
17641,38.0,12,8,7,0.0
17642,46.0,12,8,3,0.0
17643,60.0,14,6,2,0.0
17644,30.0,9,11,2,0.0
17645,0.0,5,15,5,0.0
17646,56.0,13,7,1,0.0
17647,56.0,13,7,1,0.0
17648,44.0,12,8,4,0.0
17649,52.0,12,8,0,0.0
17650,52.0,13,7,3,0.0
17651,40.0,11,9,3,0.0
17652,60.0,14,6,2,0.0
17653,36.0,10,10,2,0.0
17654,30.0,9,11,2,0.0
17655,44.0,12,8,4,0.0
17656,40.0,12,8,6,0.0
17657,50.0,13,7,4,0.0
17658,22.0,8,12,3,0.0
17659,60.0,14,6,2,0.0
17660,70.0,16,4,3,0.0
17661,44.0,12,8,4,0.0
17662,66.0,15,5,2,0.0
17663,54.0,13,7,2,0.0
17664,20.0,7,13,1,7020049957126144.0
17665,58.0,14,6,3,0.0
17666,58.0,13,7,0,0.0
17667,54.0,14,6,5,0.0
17668,64.0,14,6,0,0.0
17669,66.0,15,5,2,0.0
17670,54.0,13,7,2,0.0
17671,68.0,16,4,4,0.0
17672,58.0,14,6,3,0.0
17673,38.0,11,9,4,0.0
17674,40.0,12,8,6,0.0
17675,50.0,13,7,4,0.0
17676,42.0,11,9,2,0.0
17677,62.0,14,6,1,0.0
17678,28.0,10,10,6,0.0
17679,54.0,13,7,2,0.0
17680,44.0,11,9,1,0.0
17681,36.0,10,10,2,0.0
17682,60.0,14,6,2,0.0
17683,36.0,11,9,5,0.0
17684,62.0,14,6,1,0.0
17685,56.0,13,7,1,0.0
17686,66.0,15,5,2,0.0
17687,56.0,13,7,1,0.0
17688,46.0,12,8,3,0.0
17689,52.0,13,7,3,0.0
17690,22.0,8,12,3,0.0
17691,50.0,12,8,1,0.0
17692,72.0,16,4,2,0.0
17693,62.0,14,6,1,0.0
17694,20.0,8,12,4,0.0
17695,50.0,12,8,1,0.0
17696,18.0,7,13,2,1420076.0
17697,36.0,10,10,2,0.0
17698,50.0,13,7,4,0.0
17699,44.0,12,8,4,0.0
17700,56.0,14,6,4,0.0
17701,58.0,14,6,3,0.0
17702,52.0,13,7,3,0.0
17703,40.0,11,9,3,0.0
17704,0.0,4,16,2,0.0
17705,60.0,14,6,2,0.0
17706,52.0,12,8,0,0.0
17707,58.0,14,6,3,0.0
17708,30.0,9,11,2,0.0
17709,58.0,14,6,3,0.0
17710,46.0,11,9,0,0.0
17711,36.0,10,10,2,0.0
17712,44.0,11,9,1,0.0
17713,64.0,15,5,3,0.0
17714,44.0,12,8,4,0.0
17715,50.0,13,7,4,0.0
17716,88.0,19,1,3,0.0
17717,50.0,12,8,1,0.0
17718,38.0,11,9,4,0.0
17719,44.0,12,8,4,0.0
17720,60.0,15,5,5,0.0
17721,54.0,13,7,2,0.0
17722,34.0,10,10,3,0.0
17723,38.0,12,8,7,0.0
17724,14.0,6,14,1,0.0
17725,46.0,11,9,0,0.0
17726,66.0,15,5,2,0.0
17727,42.0,12,8,5,0.0
17728,24.0,9,11,5,31942688768.0
17729,38.0,11,9,4,0.0
17730,48.0,12,8,2,0.0
17731,44.0,11,9,1,0.0
17732,52.0,13,7,3,0.0
17733,32.0,9,11,1,0.0
17734,48.0,12,8,2,0.0
17735,42.0,11,9,2,0.0
17736,36.0,10,10,2,0.0
17737,36.0,10,10,2,0.0
17738,50.0,13,7,4,0.0
17739,36.0,11,9,5,0.0
17740,36.0,11,9,5,0.0
17741,66.0,15,5,2,0.0
17742,66.0,15,5,2,0.0
17743,30.0,9,11,2,0.0
17744,46.0,12,8,3,0.0
17745,34.0,11,9,6,0.0
17746,74.0,16,4,1,0.0
17747,44.0,11,9,1,0.0
17748,50.0,13,7,4,0.0
17749,52.0,14,6,6,0.0
17750,46.0,12,8,3,0.0
17751,48.0,12,8,2,0.0
17752,44.0,11,9,1,0.0
17753,32.0,10,10,4,0.0
17754,34.0,11,9,6,0.0
17755,34.0,9,11,0,0.0
17756,36.0,11,9,5,0.0
17757,80.0,17,3,1,0.0
17758,42.0,11,9,2,0.0
17759,30.0,9,11,2,0.0
17760,44.0,12,8,4,45987032.0
17761,64.0,15,5,3,0.0
17762,54.0,13,7,2,0.0
17763,62.0,15,5,4,0.0
17764,56.0,13,7,1,0.0
17765,40.0,11,9,3,0.0
17766,28.0,9,11,3,0.0
17767,62.0,14,6,1,0.0
17768,46.0,12,8,3,0.0
17769,40.0,11,9,3,0.0
17770,42.0,11,9,2,0.0
17771,34.0,10,10,3,0.0
17772,20.0,9,11,7,0.0
17773,32.0,10,10,4,0.0
17774,28.0,9,11,3,0.0
17775,40.0,11,9,3,0.0
17776,50.0,13,7,4,0.0
17777,48.0,12,8,2,0.0
17778,34.0,9,11,0,0.0
17779,56.0,13,7,1,0.0
17780,44.0,12,8,4,0.0
17781,60.0,14,6,2,0.0
17782,18.0,8,12,5,0.0
17783,32.0,10,10,4,0.0
17784,52.0,13,7,3,0.0
17785,40.0,11,9,3,0.0
17786,48.0,12,8,2,0.0
17787,16.0,8,12,6,0.0
17788,56.0,14,6,4,0.0
17789,44.0,13,7,7,0.0
17790,52.0,13,7,3,0.0
17791,36.0,10,10,2,0.0
17792,46.0,12,8,3,120524304.0
17793,36.0,10,10,2,0.0
17794,48.0,13,7,5,0.0
17795,50.0,12,8,1,0.0
17796,52.0,12,8,0,0.0
