Episode,AverageReward,Hits,FalsePositives,Repeats
3882,-0.004999999888241291,0,0,0
3883,0.0,0,0,0
3884,2.4449999993667006,1,0,0
3885,-0.06000000052154064,0,0,0
3886,0.0,0,0,0
3887,-0.05000000074505806,0,0,0
3888,-0.004999999888241291,0,0,0
3889,-0.10000000149011612,0,0,0
3890,-0.004999999888241291,0,0,0
3891,-0.10000000149011612,0,0,0
3892,-0.05000000074505806,0,0,0
3893,0.0,0,0,0
3894,-0.05000000074505806,0,0,0
3895,-0.05500000063329935,0,0,0
3896,-0.10000000149011612,0,1,0
3897,0.0,0,0,0
3898,-0.10000000149011612,0,1,0
3899,-0.10500000137835741,0,1,0
3900,0.0,0,0,0
3901,-0.3550000051036477,0,1,2
3902,-0.15000000223517418,0,1,1
3903,-0.10500000137835741,0,0,0
3904,-1.905000027269125,0,1,18
3905,0.0,0,0,0
3906,-0.05000000074505806,0,1,0
3907,-0.06000000052154064,0,1,0
3908,4.985000000335276,2,0,0
3909,-0.15000000223517418,0,1,1
3910,0.0,0,0,0
3911,-1.1550000235438347,0,2,10
3912,0.0,0,0,0
3913,-0.16000000201165676,0,1,0
3914,-0.05500000063329935,0,1,0
3915,0.0,0,0,0
3916,2.5,1,0,0
3917,0.0,0,0,0
3918,0.0,0,0,0
3919,-0.10000000149011612,0,2,0
3920,-0.05000000074505806,0,1,0
3921,0.6999999731779099,1,0,17
3922,-1.9500000290572643,0,2,17
3923,-1.9000000320374966,0,1,17
3924,-1.8500000312924385,0,2,16
3925,-1.8500000275671482,0,1,17
3926,-1.8000000268220901,0,1,16
3927,-1.7050000289455056,0,2,14
3928,0.6999999694526196,1,1,16
3929,-1.700000025331974,0,1,15
3930,0.849999975413084,1,1,14
3931,0.7399999648332596,1,0,15
3932,0.8999999761581421,1,0,14
3933,-1.750000026077032,0,1,15
3934,-1.755000028759241,0,1,15
3935,-1.8500000350177288,0,1,15
3936,-1.655000027269125,0,1,14
3937,0.8450000733137131,1,2,13
3938,0.7949999757111073,1,1,15
3939,-1.6600000271573663,0,1,14
3940,-1.7500000298023224,0,2,14
3941,-1.650000024586916,0,3,13
3942,-1.700000025331974,0,1,15
3943,-1.8000000612810254,0,1,15
3944,-1.6950000496581197,0,2,13
3945,-1.9000000655651093,0,1,16
3946,-1.8950000675395131,0,1,16
3947,-1.9500000700354576,0,1,17
3948,-1.850000061094761,0,2,15
3949,-1.9250000612810254,0,2,16
3950,-1.9500000700354576,0,1,17
3951,-1.850000061094761,0,2,15
3952,-1.850000062957406,0,2,15
3953,-1.6600000523030758,0,1,13
3954,-1.7550000566989183,0,1,14
3955,-1.9450000673532486,0,2,16
3956,-1.7050000252202153,0,1,15
3957,-1.8000000268220901,0,1,16
3958,-1.8500000275671482,0,1,17
3959,-1.8000000268220901,0,1,16
3960,-1.8150000348687172,0,1,16
3961,-1.8000000268220901,0,3,14
3962,-1.8500000275671482,0,2,16
3963,0.9449999732896686,1,1,13
3964,-1.8000000268220901,0,1,16
3965,-1.8000000268220901,0,1,16
3966,-1.7500000540167093,0,2,13
3967,0.799999974668026,1,0,15
3968,-1.750000026077032,0,1,15
3969,0.8499999716877937,1,0,14
3970,-1.4700000267475843,0,1,11
3971,-1.6050000237300992,0,1,13
3972,-1.750000026077032,0,1,15
3973,0.9399999706074595,1,1,13
3974,-1.9050000384449959,0,2,16
3975,-1.755000028759241,0,1,15
3976,0.9949999777600169,1,1,12
3977,-1.6000000275671482,0,2,12
3978,0.799999974668026,1,0,15
3979,-1.655000027269125,0,1,14
3980,-1.8000000268220901,0,1,15
3981,-1.8550000339746475,0,2,16
3982,-1.6050000237300992,0,3,12
3983,-1.750000026077032,0,1,15
3984,-1.6050000237300992,0,1,13
3985,-1.8000000305473804,0,2,15
3986,-1.5550000229850411,0,1,12
3987,-1.755000028759241,0,1,15
3988,-1.650000024586916,0,1,14
3989,-1.750000026077032,0,1,15
3990,-1.750000026077032,0,3,14
3991,-1.750000026077032,0,1,15
3992,-1.705000028014183,0,1,15
3993,-1.8050000295042992,0,1,16
3994,-1.650000024586916,0,2,14
3995,-1.650000024586916,0,2,13
3996,-1.700000025331974,0,2,14
3997,-1.9000000320374966,0,2,16
3998,-1.8000000268220901,0,1,16
3999,-1.700000025331974,0,3,13
4000,-1.8000000268220901,0,1,16
4001,-1.6550000244751573,0,1,14
4002,0.7000000216066837,1,1,16
4003,-1.8000000268220901,0,1,16
4004,-1.8000000268220901,0,1,16
4005,-1.9050000384449959,0,2,16
4006,-1.8000000305473804,0,1,15
4007,-1.650000024586916,0,2,13
4008,1.044999978505075,1,1,11
4009,-1.6050000237300992,0,1,13
4010,0.7000000663101673,1,1,15
4011,-1.8000000268220901,0,1,16
4012,-1.6050000227987766,0,2,13
4013,0.844999972730875,1,0,15
4014,-1.8000000268220901,0,1,16
4015,-1.700000025331974,0,1,15
4016,0.6950000189244747,1,1,16
4017,-1.8050000295042992,0,1,16
4018,-1.6550000244751573,0,1,14
4019,-1.750000026077032,0,2,15
4020,-1.1500000171363354,0,2,9
4021,0.0,0,0,0
4022,-0.004999999888241291,0,0,0
4023,-0.004999999888241291,0,0,0
4024,2.4950000001117587,1,0,0
4025,-0.004999999888241291,0,0,0
4026,0.0,0,0,0
4027,-0.06000000052154064,0,0,0
4028,-0.05500000063329935,0,1,0
4029,-0.10500000137835741,0,0,0
4030,-0.05000000074505806,0,1,0
4031,-0.05000000074505806,0,1,0
4032,-0.009999999776482582,0,0,0
4033,1.8950000395998359,1,1,3
4034,-0.05500000063329935,0,1,0
4035,1.1449999772012234,1,0,10
4036,-0.9550000131130219,0,0,0
4037,-1.1500000208616257,0,2,1
4038,-1.055000014603138,0,1,0
4039,-1.0050000147894025,0,0,0
4040,-1.605000026524067,0,1,13
4041,-1.0050000147894025,0,0,0
4042,-1.0000000149011612,0,0,0
4043,-1.0500000156462193,0,0,0
4044,-1.8050000332295895,0,2,15
4045,-1.700000025331974,0,1,14
4046,-1.610000029206276,0,2,13
4047,-0.850000012665987,0,2,5
4048,-0.21000000275671482,0,2,0
4049,-0.05000000074505806,0,0,0
4050,-0.004999999888241291,0,0,0
4051,-0.15000000223517418,0,1,1
4052,-0.15500000212341547,0,1,1
4053,-0.05000000074505806,0,1,0
4054,0.0,0,0,0
4055,0.0,0,0,0
4056,-0.004999999888241291,0,0,0
4057,-0.06000000052154064,0,1,0
4058,-0.05000000074505806,0,1,0
4059,0.0,0,0,0
4060,2.4950000001117587,1,0,0
4061,4.899999998509884,2,0,1
4062,0.0,0,0,0
4063,-0.05500000063329935,0,0,0
4064,-0.06000000052154064,0,0,0
4065,-0.10000000149011612,0,1,0
4066,0.0,0,0,0
4067,-0.05000000074505806,0,0,0
4068,-0.004999999888241291,0,0,0
4069,-0.05500000063329935,0,0,0
4070,0.0,0,0,0
4071,2.5,1,0,0
4072,-0.10500000137835741,0,1,0
4073,-0.10000000149011612,0,1,0
4074,-0.15000000223517418,0,1,0
4075,-0.10000000149011612,0,1,0
4076,-0.10000000149011612,0,0,0
4077,-0.05500000063329935,0,0,0
4078,0.0,0,0,0
4079,-0.05000000074505806,0,1,0
4080,-0.06000000052154064,0,0,0
4081,-0.004999999888241291,0,0,0
4082,-0.05500000063329935,0,1,0
4083,-0.05000000074505806,0,1,0
4084,0.0,0,0,0
4085,-0.06000000052154064,0,1,0
4086,-0.06000000052154064,0,0,0
4087,0.0,0,0,0
4088,-0.004999999888241291,0,0,0
4089,0.0,0,0,0
4090,-0.004999999888241291,0,0,0
4091,-0.10000000149011612,0,1,0
4092,-0.05500000063329935,0,1,0
4093,-0.10500000137835741,0,0,0
4094,-1.3000000193715096,0,1,10
4095,-0.009999999776482582,0,0,0
4096,-0.05000000074505806,0,0,0
4097,-0.05500000063329935,0,1,0
4098,0.0,0,0,0
4099,-0.004999999888241291,0,0,0
4100,0.0,0,0,0
4101,0.0,0,0,0
4102,0.0,0,0,0
4103,0.0,0,0,0
4104,-0.20500000286847353,0,1,0
4105,-0.05500000063329935,0,0,0
4106,0.0,0,0,0
4107,2.5,1,0,0
4108,-0.15500000212341547,0,1,1
4109,0.0,0,0,0
4110,-0.10500000137835741,0,2,0
4111,-0.10000000149011612,0,0,0
4112,-0.05500000063329935,0,0,0
4113,-0.05000000074505806,0,1,0
4114,0.0,0,0,0
4115,-0.05000000074505806,0,1,0
4116,0.0,0,0,0
4117,-0.16000000201165676,0,1,0
4118,0.0,0,0,0
4119,-0.05000000074505806,0,0,0
4120,2.4399999994784594,1,0,0
4121,-0.15000000223517418,0,1,1
4122,-0.05500000063329935,0,0,0
4123,-0.05000000074505806,0,0,0
4124,-0.009999999776482582,0,0,0
4125,-0.004999999888241291,0,0,0
4126,-0.05500000063329935,0,0,0
4127,-0.05500000063329935,0,1,0
4128,0.0,0,0,0
4129,-0.10000000149011612,0,2,0
4130,-0.2550000036135316,0,3,0
4131,0.0,0,0,0
4132,-0.05000000074505806,0,1,0
4133,0.0,0,0,0
4134,2.399999998509884,1,0,0
4135,-0.004999999888241291,0,0,0
4136,2.4950000001117587,1,0,0
4137,0.0,0,0,0
4138,-0.10500000137835741,0,1,0
4139,-0.05000000074505806,0,0,0
4140,-0.15500000212341547,0,1,0
4141,-0.09499999787658453,0,0,0
4142,-0.1499999975785613,0,0,0
4143,-0.20499999728053808,0,0,0
4144,2.3999998876824975,1,0,0
4145,-0.1449999986216426,0,0,0
4146,-0.2950000027194619,0,1,1
4147,-0.14500000048428774,0,0,0
4148,-0.09499999787658453,0,0,0
4149,-0.1449999986216426,0,0,0
4150,-0.1600000010803342,0,2,0
4151,-0.09499999787658453,0,0,0
4152,-0.1549999974668026,0,0,0
4153,-0.05500000063329935,0,0,0
4154,-0.1549999974668026,0,1,0
4155,-0.09999999776482582,0,0,0
4156,-0.10000000149011612,0,1,0
4157,-0.10499999765306711,0,0,0
4158,-0.09999999776482582,0,0,0
4159,-0.06000000052154064,0,0,0
4160,-0.004999999888241291,0,0,0
4161,-0.13999999780207872,0,1,0
4162,-0.14499999769032001,0,0,0
4163,-0.19499999843537807,0,1,0
4164,-0.1499999975785613,0,0,0
4165,-0.09999999776482582,0,0,0
4166,-0.40500000584870577,0,1,2
4167,-0.19499999843537807,0,2,0
4168,-0.1449999986216426,0,1,0
4169,-0.09999999776482582,0,0,0
4170,-0.09999999776482582,0,0,0
4171,-0.05500000063329935,0,1,0
4172,-0.05000000074505806,0,0,0
4173,-0.004999999888241291,0,0,0
4174,-0.19499999843537807,0,1,0
4175,-0.1999999973922968,0,1,0
4176,-0.12000000104308128,0,0,0
4177,-0.4000000059604645,0,1,2
4178,-0.09999999776482582,0,0,0
4179,-0.1449999986216426,0,0,0
4180,-0.10499999765306711,0,0,0
4181,-0.1599999973550439,0,0,0
4182,-0.1499999975785613,0,1,0
4183,-0.24499999824911356,0,2,0
4184,-0.10000000149011612,0,0,0
4185,0.0,0,0,0
4186,-0.004999999888241291,0,0,0
4187,-0.05500000063329935,0,0,0
4188,-0.009999999776482582,0,0,0
4189,0.0,0,0,0
4190,0.0,0,0,0
4191,-0.05500000063329935,0,1,0
4192,-0.10500000137835741,0,1,0
4193,-0.004999999888241291,0,0,0
4194,-0.05000000074505806,0,0,0
4195,-0.05500000063329935,0,1,0
4196,-0.004999999888241291,0,0,0
4197,1.9949999926611781,1,0,4
4198,2.4950000001117587,1,0,0
4199,-0.15500000212341547,0,1,1
4200,-0.014999999664723873,0,0,0
4201,0.0,0,0,0
4202,0.0,0,0,0
4203,-0.25499999709427357,0,2,0
4204,-0.1399999987334013,0,0,0
4205,-0.19499999843537807,0,2,0
4206,-0.1449999986216426,0,1,0
4207,-0.10000000149011612,0,0,0
4208,-0.05500000063329935,0,1,0
4209,-0.1599999973550439,0,0,0
4210,-0.18999999947845936,0,1,0
4211,-0.1599999973550439,0,0,0
4212,-0.09499999787658453,0,0,0
4213,-0.1499999975785613,0,0,0
4214,-0.09999999776482582,0,0,0
4215,-0.1499999975785613,0,0,0
4216,-0.05000000074505806,0,0,0
4217,-0.15000000223517418,0,2,0
4218,-0.05000000074505806,0,0,0
4219,-0.05000000074505806,0,0,0
4220,-0.004999999888241291,0,0,0
4221,-0.05500000063329935,0,0,0
4222,-0.054999999701976776,0,0,0
4223,-0.05000000074505806,0,0,0
4224,-0.05000000074505806,0,1,0
4225,0.0,0,0,0
4226,-0.004999999888241291,0,0,0
4227,0.0,0,0,0
4228,-0.004999999888241291,0,0,0
4229,-0.15500000212341547,0,0,0
4230,-0.05000000074505806,0,0,0
4231,0.0,0,0,0
4232,-0.009999999776482582,0,0,0
4233,-0.10000000149011612,0,0,0
4234,0.0,0,0,0
4235,-0.004999999888241291,0,0,0
4236,-0.10000000149011612,0,1,0
4237,-0.05000000074505806,0,0,0
4238,-0.004999999888241291,0,0,0
4239,2.449999999254942,1,0,0
4240,0.0,0,0,0
4241,-0.15000000223517418,0,0,0
4242,0.0,0,0,0
4243,-0.10500000044703484,0,0,0
4244,0.0,0,0,0
4245,-0.05000000074505806,0,0,0
4246,-0.30000000447034836,0,2,1
4247,0.0,0,0,0
4248,-0.15000000223517418,0,1,1
4249,-0.009999999776482582,0,0,0
4250,0.0,0,0,0
4251,-0.004999999888241291,0,0,0
4252,0.0,0,0,0
4253,-0.05000000074505806,0,1,0
4254,-0.10000000149011612,0,1,0
4255,-0.05500000063329935,0,0,0
4256,-0.05500000063329935,0,1,0
4257,-0.05000000074505806,0,1,0
4258,-0.004999999888241291,0,0,0
4259,-0.05500000063329935,0,0,0
4260,0.0,0,0,0
4261,-0.009999999776482582,0,0,0
4262,-0.7550000110641122,0,2,6
4263,-1.5550000267103314,0,1,14
4264,-0.05000000074505806,0,0,0
4265,-0.09499999787658453,0,0,0
4266,-0.25000000186264515,0,1,1
4267,-0.19499999843537807,0,2,0
4268,0.0,0,0,0
4269,-0.05000000074505806,0,0,0
4270,-0.05000000074505806,0,0,0
4271,-0.15500000212341547,0,1,0
4272,-0.125,0,0,0
4273,-0.09499999787658453,0,0,0
4274,-0.09999999776482582,0,0,0
4275,-0.09999999776482582,0,0,0
4276,-0.1549999974668026,0,1,0
4277,-0.1449999986216426,0,1,0
4278,-0.1499999975785613,0,0,0
4279,-0.05000000074505806,0,0,0
4280,2.449999999254942,1,0,0
4281,-0.05000000074505806,0,1,0
4282,-0.15500000212341547,0,1,1
4283,-0.10000000149011612,0,0,0
4284,-0.05000000074505806,0,0,0
4285,-0.9500000141561031,0,1,8
4286,-0.004999999888241291,0,0,0
4287,-0.05500000063329935,0,1,0
4288,-0.20000000298023224,0,2,1
4289,0.0,0,0,0
4290,0.0,0,0,0
4291,-0.05000000074505806,0,1,0
4292,-0.05500000063329935,0,0,0
4293,0.0,0,0,0
4294,-0.05000000074505806,0,0,0
4295,-0.05000000074505806,0,0,0
4296,-0.004999999888241291,0,0,0
4297,-0.1100000012665987,0,0,0
4298,0.0,0,0,0
4299,-0.004999999888241291,0,0,0
4300,-0.004999999888241291,0,0,0
4301,-0.05500000063329935,0,1,0
4302,-0.009999999776482582,0,0,0
4303,-0.05000000074505806,0,1,0
4304,-0.004999999888241291,0,0,0
4305,-0.10000000149011612,0,0,0
4306,-0.2500000037252903,0,2,1
4307,-0.6550000095739961,0,1,5
4308,-0.06000000052154064,0,1,0
4309,-0.15000000223517418,0,1,1
4310,0.0,0,0,0
4311,-2.050000037997961,0,2,19
4312,-1.8550000274553895,0,1,18
4313,-1.8000000268220901,0,1,17
4314,-0.8100000144913793,0,1,7
4315,-2.0000000335276127,0,1,19
4316,-1.9100000374019146,0,1,18
4317,-1.9050000319257379,0,2,18
4318,-1.8000000268220901,0,1,17
4319,-0.004999999888241291,0,0,0
4320,-0.06000000052154064,0,0,0
4321,-0.05500000063329935,0,1,0
4322,-2.000000037252903,0,3,17
4323,-1.9550000317394733,0,1,19
4324,0.4999998062849045,1,0,19
4325,-1.9500000290572643,0,1,19
4326,-0.05500000063329935,0,0,0
4327,-0.1499999975785613,0,1,0
4328,-1.6000000573694706,0,1,14
4329,-0.09999999776482582,0,0,0
4330,-0.09999999776482582,0,0,0
4331,-0.09999999776482582,0,0,0
4332,-0.1499999975785613,0,0,0
4333,-0.09999999776482582,0,0,0
4334,-0.19499999843537807,0,1,0
4335,-0.12000000104308128,0,1,0
4336,-0.10000000149011612,0,1,0
4337,-0.15000000223517418,0,2,0
4338,0.0,0,0,0
4339,-0.10500000137835741,0,0,0
4340,-0.05000000074505806,0,0,0
4341,-0.05500000063329935,0,1,0
4342,0.0,0,0,0
4343,-0.1549999974668026,0,1,0
4344,-0.05000000074505806,0,1,0
4345,0.0,0,0,0
4346,-0.05000000074505806,0,1,0
4347,-0.10500000137835741,0,0,0
4348,0.0,0,0,0
4349,0.0,0,0,0
4350,-0.05500000063329935,0,0,0
4351,-0.05000000074505806,0,0,0
4352,-0.05500000063329935,0,1,0
4353,-0.004999999888241291,0,0,0
4354,-0.09999999776482582,0,0,0
4355,-0.09499999787658453,0,0,0
4356,-0.09999999776482582,0,0,0
4357,-0.1449999986216426,0,1,0
4358,-0.10500000137835741,0,0,0
4359,0.0,0,0,0
4360,-0.20500000286847353,0,2,1
4361,-0.1499999975785613,0,0,0
4362,-0.09999999776482582,0,0,0
4363,-0.09499999787658453,0,0,0
4364,-0.2450000001117587,0,1,1
4365,-0.1499999975785613,0,0,0
4366,-0.1499999975785613,0,0,0
4367,-0.19499999843537807,0,1,0
4368,-0.09999999776482582,0,0,0
4369,-0.05000000074505806,0,0,0
4370,0.0,0,0,0
4371,-0.6600000094622374,0,1,5
4372,-0.09999999776482582,0,0,0
4373,-0.1099999975413084,0,0,0
4374,-0.24499999824911356,0,1,0
4375,-0.014999999664723873,0,0,0
4376,-0.004999999888241291,0,0,0
4377,-0.05000000074505806,0,1,0
4378,0.0,0,0,0
4379,0.0,0,0,0
4380,-0.15500000212341547,0,0,0
4381,-0.05000000074505806,0,1,0
4382,-0.05000000074505806,0,1,0
4383,-0.15500000212341547,0,1,1
4384,-0.10500000137835741,0,1,0
4385,-0.15000000223517418,0,1,1
4386,-0.1449999986216426,0,1,0
4387,-0.1949999975040555,0,0,0
4388,-0.09999999776482582,0,0,0
4389,-0.1399999987334013,0,1,0
4390,-0.15000000223517418,0,2,0
4391,0.0,0,0,0
4392,0.0,0,0,0
4393,2.5,1,0,0
4394,-0.10000000149011612,0,1,0
4395,-0.06000000052154064,0,0,0
4396,-0.05000000074505806,0,1,0
4397,-0.004999999888241291,0,0,0
4398,-0.05000000074505806,0,0,0
4399,2.3949999986216426,1,0,0
4400,0.0,0,0,0
4401,-0.05000000074505806,0,0,0
4402,0.0,0,0,0
4403,-0.09999999776482582,0,0,0
4404,-0.09499999787658453,0,0,0
4405,-0.09999999776482582,0,0,0
4406,-0.09999999776482582,0,0,0
4407,-0.1449999986216426,0,1,0
4408,-0.1499999975785613,0,0,0
4409,-0.09999999776482582,0,0,0
4410,-0.09999999776482582,0,0,0
4411,-0.09999999776482582,0,0,0
4412,-0.19499999843537807,0,2,0
4413,-0.1499999975785613,0,0,0
4414,-0.09499999787658453,0,0,0
4415,-0.1449999986216426,0,1,0
4416,-0.14999999850988388,0,1,0
4417,-0.1549999974668026,0,0,0
4418,-0.1449999986216426,0,0,0
4419,-0.09499999787658453,0,0,0
4420,-0.24499999824911356,0,1,0
4421,-0.1999999973922968,0,0,0
4422,-0.1399999987334013,0,0,0
4423,-0.1449999986216426,0,0,0
4424,-0.15500000212341547,0,1,0
4425,0.0,0,0,0
4426,-0.05500000063329935,0,1,0
4427,-0.05000000074505806,0,0,0
4428,-0.05000000074505806,0,0,0
4429,0.0,0,0,0
4430,-0.24000000022351742,0,1,1
4431,-0.1149999974295497,0,0,0
4432,-0.05000000074505806,0,1,0
4433,0.0,0,0,0
4434,-0.05500000063329935,0,0,0
4435,-0.10000000149011612,0,1,0
4436,0.0,0,0,0
4437,-0.05000000074505806,0,0,0
4438,2.4449999993667006,1,0,0
4439,0.0,0,0,0
4440,-0.09999999776482582,0,0,0
4441,-0.950000012293458,0,1,8
4442,-0.1499999975785613,0,0,0
4443,-0.05000000074505806,0,0,0
4444,-0.10500000137835741,0,0,0
4445,-0.05999999959021807,0,1,0
4446,-0.05000000074505806,0,0,0
4447,-0.004999999888241291,0,0,0
4448,-0.05000000074505806,0,0,0
4449,-0.7000000104308128,0,1,6
4450,-0.05500000063329935,0,1,0
4451,-0.004999999888241291,0,0,0
4452,-0.20000000298023224,0,1,1
4453,-0.10500000137835741,0,1,0
4454,2.044999993406236,1,2,2
4455,-0.004999999888241291,0,0,0
4456,-0.05500000063329935,0,1,0
4457,-1.9000000283122063,0,1,18
4458,-0.05000000074505806,0,1,0
4459,-0.2500000037252903,0,1,2
4460,1.1399999801069498,1,0,13
4461,-0.05000000074505806,0,0,0
4462,-0.004999999888241291,0,0,0
4463,-1.600000023841858,0,1,15
4464,-0.05000000074505806,0,1,0
4465,-0.05500000063329935,0,1,0
4466,2.349999997764826,1,1,0
4467,0.0,0,0,0
4468,0.0,0,0,0
4469,-0.05000000074505806,0,0,0
4470,-0.004999999888241291,0,0,0
4471,-0.20000000298023224,0,1,1
4472,-0.004999999888241291,0,0,0
4473,0.0,0,0,0
4474,-0.10500000137835741,0,2,0
4475,-0.06000000052154064,0,1,0
4476,-0.05000000074505806,0,0,0
4477,-0.004999999888241291,0,0,0
4478,-0.004999999888241291,0,0,0
4479,-0.05000000074505806,0,1,0
4480,0.0,0,0,0
4481,-0.05000000074505806,0,1,0
4482,-0.004999999888241291,0,0,0
4483,-0.05000000074505806,0,0,0
4484,-0.004999999888241291,0,0,0
4485,2.4950000001117587,1,0,0
4486,-0.004999999888241291,0,0,0
4487,-0.05000000074505806,0,0,0
4488,0.0,0,0,0
4489,-0.004999999888241291,0,0,0
4490,-0.05500000063329935,0,0,0
4491,0.0,0,0,0
4492,-0.05500000063329935,0,0,0
4493,-0.10500000137835741,0,1,0
4494,-0.05000000074505806,0,1,0
4495,-0.05000000074505806,0,1,0
4496,-0.05000000074505806,0,1,0
4497,-0.05000000074505806,0,1,0
4498,-0.06000000052154064,0,1,0
4499,-0.15000000223517418,0,0,0
4500,0.0,0,0,0
4501,-0.1100000012665987,0,1,0
4502,0.0,0,0,0
4503,-0.004999999888241291,0,0,0
4504,-0.11500000115483999,0,2,0
4505,-0.004999999888241291,0,0,0
4506,2.2999999970197678,1,0,2
4507,0.0,0,0,0
4508,-0.004999999888241291,0,0,0
4509,0.0,0,0,0
4510,-0.14499999769032001,0,0,0
4511,-0.14499999769032001,0,1,0
4512,2.2499999962747097,1,0,2
4513,1.5499999858438969,1,0,9
4514,-0.18999999947845936,0,1,0
4515,-0.1499999975785613,0,1,0
4516,-0.1449999986216426,0,1,0
4517,-0.1499999975785613,0,0,0
4518,-1.0700000245124102,0,1,8
4519,2.3999998858198524,1,0,0
4520,0.0,0,0,0
4521,2.4449999993667006,1,0,0
4522,-0.09999999776482582,0,0,0
4523,-0.10000000149011612,0,1,0
4524,0.0,0,0,0
4525,0.0,0,0,0
4526,-0.05500000063329935,0,1,0
4527,-0.05500000063329935,0,0,0
4528,2.4449999993667006,1,0,0
4529,0.0,0,0,0
4530,-0.05500000063329935,0,0,0
4531,0.0,0,0,0
4532,-0.05000000074505806,0,0,0
4533,-0.05000000074505806,0,1,0
4534,-0.05000000074505806,0,0,0
4535,-0.004999999888241291,0,0,0
4536,0.0,0,0,0
4537,-0.15500000212341547,0,2,0
4538,-0.20500000286847353,0,1,0
4539,0.0,0,0,0
4540,-0.1550000011920929,0,1,0
4541,0.0,0,0,0
4542,0.0,0,0,0
4543,-0.004999999888241291,0,0,0
4544,-0.10500000137835741,0,2,0
4545,2.4950000001117587,1,0,0
4546,-0.05000000074505806,0,1,0
4547,-0.15000000223517418,0,1,0
4548,-0.06000000052154064,0,0,0
4549,-0.20500000286847353,0,2,1
4550,0.0,0,0,0
4551,-0.004999999888241291,0,0,0
4552,-0.05000000074505806,0,1,0
4553,0.0,0,0,0
4554,-0.1699999999254942,0,0,0
4555,-0.08999999798834324,0,0,0
4556,-0.004999999888241291,0,0,0
4557,-0.004999999888241291,0,0,0
4558,-0.05000000074505806,0,1,0
4559,2.4950000001117587,1,0,0
4560,0.0,0,0,0
4561,-0.05500000063329935,0,1,0
4562,-0.10000000149011612,0,1,0
4563,-0.05000000074505806,0,0,0
4564,-0.2550000036135316,0,1,1
4565,0.0,0,0,0
4566,-0.05000000074505806,0,0,0
4567,-0.05000000074505806,0,1,0
4568,0.0,0,0,0
4569,-0.054999999701976776,0,1,0
4570,-0.05000000074505806,0,0,0
4571,-0.05000000074505806,0,0,0
4572,-0.05000000074505806,0,0,0
4573,-0.05000000074505806,0,1,0
4574,-0.05500000063329935,0,0,0
4575,-0.10500000137835741,0,1,0
4576,0.0,0,0,0
4577,-0.009999999776482582,0,0,0
4578,-0.1100000012665987,0,0,0
4579,-0.004999999888241291,0,0,0
4580,-0.05500000063329935,0,0,0
4581,-0.05500000063329935,0,0,0
4582,-0.10000000149011612,0,2,0
4583,0.0,0,0,0
4584,-0.05500000063329935,0,0,0
4585,2.5,1,0,0
4586,-0.05500000063329935,0,1,0
4587,-0.05000000074505806,0,1,0
4588,-0.18000000156462193,0,1,0
4589,-0.05000000074505806,0,0,0
4590,-0.24000000022351742,0,1,1
4591,-0.009999999776482582,0,0,0
4592,-0.05000000074505806,0,1,0
4593,5.0,2,0,0
4594,-0.7200000109151006,0,2,5
4595,-0.24999999720603228,0,1,0
4596,-1.1850000154227018,0,1,10
4597,0.5999999716877937,1,0,19
4598,-1.8500000275671482,0,1,18
4599,-1.8000000305473804,0,3,16
4600,-1.9500000290572643,0,1,19
4601,-2.000000037252903,0,3,18
4602,0.0,0,0,0
4603,-0.05500000063329935,0,0,0
4604,-0.1100000012665987,0,1,0
4605,-0.004999999888241291,0,0,0
4606,-1.0000000149011612,0,1,9
4607,-0.05500000063329935,0,0,0
4608,-2.0000000335276127,0,2,19
4609,0.0,0,0,0
4610,-0.05500000063329935,0,0,0
4611,0.0,0,0,0
4612,-0.05500000063329935,0,0,0
4613,-0.009999999776482582,0,0,0
4614,-0.380000002682209,0,1,2
4615,-0.3400000035762787,0,1,1
4616,-0.1449999986216426,0,0,0
4617,2.3999998876824975,1,0,0
4618,-0.10499999765306711,0,0,0
4619,-0.1449999986216426,0,0,0
4620,2.3999998876824975,1,0,0
4621,-0.004999999888241291,0,0,0
4622,-0.10000000149011612,0,2,0
4623,-0.8050000229850411,0,1,6
4624,-0.1449999986216426,0,1,0
4625,-0.18999999947845936,0,1,0
4626,-1.8000000659376383,0,1,16
4627,-0.18999999947845936,0,1,0
4628,-0.14999999850988388,0,0,0
4629,-0.1499999975785613,0,0,0
4630,-0.09999999776482582,0,0,0
4631,-0.24000000022351742,0,2,0
4632,-0.09499999787658453,0,0,0
4633,-0.09999999776482582,0,0,0
4634,-0.19999999832361937,0,2,0
4635,-0.1499999975785613,0,1,0
4636,-0.09499999787658453,0,0,0
4637,-0.09499999787658453,0,0,0
4638,-0.14999999850988388,0,1,0
4639,-0.1499999975785613,0,0,0
4640,-0.10499999765306711,0,0,0
4641,-0.09999999776482582,0,0,0
4642,-1.650000057183206,0,1,14
4643,-0.09999999776482582,0,0,0
4644,-0.14499999769032001,0,0,0
4645,-0.1449999986216426,0,0,0
4646,-0.09999999776482582,0,0,0
4647,4.950000047683716,2,0,0
4648,-0.05000000074505806,0,1,0
4649,-0.05500000063329935,0,0,0
4650,-0.004999999888241291,0,0,0
4651,-0.10000000149011612,0,1,0
4652,-0.05000000074505806,0,0,0
4653,-0.05500000063329935,0,0,0
4654,-0.05500000063329935,0,0,0
4655,-0.15000000223517418,0,1,1
4656,0.0,0,0,0
4657,0.0,0,0,0
4658,-0.004999999888241291,0,0,0
